Time,Displacement,Force
(s),(mm),(kN)
"12.0600","0.2708","0.5992"
"12.0800","0.2711","0.6005"
"12.1000","0.2713","0.6017"
"12.1200","0.2716","0.6030"
"12.1400","0.2718","0.6043"
"12.1600","0.2721","0.6055"
"12.1800","0.2723","0.6066"
"12.2000","0.2726","0.6076"
"12.2200","0.2728","0.6085"
"12.2400","0.2730","0.6093"
"12.2600","0.2732","0.6100"
"12.2800","0.2734","0.6107"
"12.3000","0.2736","0.6115"
"12.3200","0.2738","0.6124"
"12.3400","0.2740","0.6135"
"12.3600","0.2742","0.6147"
"12.3800","0.2745","0.6159"
"12.4000","0.2747","0.6172"
"12.4200","0.2749","0.6186"
"12.4400","0.2752","0.6199"
"12.4600","0.2754","0.6213"
"12.4800","0.2756","0.6226"
"12.5000","0.2759","0.6239"
"12.5200","0.2761","0.6251"
"12.5400","0.2764","0.6263"
"12.5600","0.2766","0.6276"
"12.5800","0.2768","0.6289"
"12.6000","0.2771","0.6302"
"12.6200","0.2773","0.6315"
"12.6400","0.2776","0.6328"
"12.6600","0.2778","0.6339"
"12.6800","0.2780","0.6351"
"12.7000","0.2783","0.6362"
"12.7200","0.2785","0.6374"
"12.7400","0.2787","0.6384"
"12.7600","0.2789","0.6393"
"12.7800","0.2792","0.6401"
"12.8000","0.2794","0.6408"
"12.8200","0.2795","0.6415"
"12.8400","0.2797","0.6421"
"12.8600","0.2799","0.6428"
"12.8800","0.2801","0.6436"
"12.9000","0.2803","0.6443"
"12.9200","0.2805","0.6451"
"12.9400","0.2807","0.6460"
"12.9600","0.2809","0.6470"
"12.9800","0.2811","0.6480"
"13.0000","0.2813","0.6490"
"13.0200","0.2815","0.6501"
"13.0400","0.2818","0.6513"
"13.0600","0.2820","0.6525"
"13.0800","0.2822","0.6537"
"13.1000","0.2824","0.6548"
"13.1200","0.2826","0.6558"
"13.1400","0.2828","0.6567"
"13.1600","0.2830","0.6576"
"13.1800","0.2832","0.6583"
"13.2000","0.2834","0.6591"
"13.2200","0.2836","0.6599"
"13.2400","0.2838","0.6607"
"13.2600","0.2841","0.6618"
"13.2800","0.2843","0.6630"
"13.3000","0.2845","0.6642"
"13.3200","0.2847","0.6656"
"13.3400","0.2850","0.6670"
"13.3600","0.2852","0.6684"
"13.3800","0.2854","0.6695"
"13.4000","0.2857","0.6706"
"13.4200","0.2859","0.6717"
"13.4400","0.2861","0.6727"
"13.4600","0.2863","0.6737"
"13.4800","0.2865","0.6746"
"13.5000","0.2868","0.6756"
"13.5200","0.2870","0.6766"
"13.5400","0.2872","0.6777"
"13.5600","0.2874","0.6787"
"13.5800","0.2876","0.6796"
"13.6000","0.2879","0.6806"
"13.6200","0.2881","0.6815"
"13.6400","0.2883","0.6824"
"13.6600","0.2885","0.6833"
