time_s,Voltage_5
28.951,4.611841
28.952,4.611841
28.953000000000003,4.703466
28.954,4.734008
28.955000000000002,4.734008
28.956000000000003,4.672925
28.957,4.642383
28.958000000000002,4.642383
28.959000000000003,4.642383
28.96,4.611841
28.961000000000002,4.5813
28.962000000000003,4.5813
28.963,4.550758
28.964000000000002,4.520216
28.965000000000003,4.489675
28.966,4.489675
28.967000000000002,4.520216
28.968000000000004,4.520216
28.969,4.520216
28.970000000000002,4.5813
28.971000000000004,4.550758
28.972,4.611841
28.973000000000003,4.703466
28.974000000000004,4.734008
28.975,4.764549
28.976000000000003,4.703466
28.977000000000004,4.611841
28.978,4.672925
28.979000000000003,4.611841
28.98,4.611841
28.981,4.550758
28.982000000000003,4.611841
28.983,4.550758
28.984,4.489675
28.985000000000003,4.489675
28.986,4.459133
28.987000000000002,4.520216
28.988000000000003,4.520216
28.989,4.520216
28.990000000000002,4.5813
28.991000000000003,4.5813
28.992,4.550758
28.993000000000002,4.703466
28.994000000000003,4.734008
28.995,4.672925
28.996000000000002,4.703466
28.997000000000003,4.672925
28.998,4.703466
28.999000000000002,4.642383
29.0,4.611841
29.001,4.550758
29.002,4.642383
29.003,4.550758
29.004,4.520216
29.005,4.489675
29.006,4.428592
29.007,4.489675
29.008,4.489675
29.009,4.5813
29.01,4.611841
29.011,4.5813
29.012,4.611841
29.013,4.734008
29.014,4.703466
29.015,4.734008
29.016,4.672925
29.017,4.642383
29.018,4.611841
29.019,4.672925
29.02,4.5813
29.021,4.550758
29.022,4.5813
29.023,4.520216
29.024,4.489675
29.025,4.428592
29.026,4.489675
29.027,4.489675
29.028,4.459133
29.029,4.550758
29.03,4.520216
29.031,4.611841
29.032,4.642383
29.033,4.703466
29.034,4.764549
29.035,4.764549
29.036,4.611841
29.037,4.642383
29.038,4.611841
29.039,4.611841
29.04,4.611841
29.041,4.550758
29.042,4.550758
29.043,4.550758
29.044,4.520216
29.045,4.489675
29.046,4.489675
29.047,4.39805
29.048,4.520216
29.049,4.520216
29.05,4.550758
29.051,4.5813
29.052,4.611841
29.053,4.734008
29.054,4.734008
29.055,4.764549
29.056,4.703466
29.057,4.672925
29.058,4.703466
29.059,4.672925
29.06,4.5813
29.061,4.550758
29.062,4.5813
29.063,4.520216
29.064,4.550758
29.065,4.459133
29.066,4.459133
29.067,4.459133
29.068,4.550758
29.069,4.489675
29.07,4.5813
29.071,4.611841
29.072,4.642383
29.073,4.672925
29.074,4.734008
29.075,4.734008
29.076,4.611841
29.077,4.703466
29.078,4.611841
29.079,4.5813
29.08,4.611841
29.081,4.611841
29.082,4.520216
29.083,4.550758
29.084,4.550758
29.085,4.520216
29.086,4.459133
29.087,4.520216
29.088,4.550758
29.089,4.520216
29.09,4.550758
29.091,4.611841
29.092,4.672925
29.093,4.672925
29.094,4.703466
29.095,4.703466
29.096,4.703466
29.097,4.672925
29.098,4.642383
29.099,4.611841
29.1,4.5813
29.101000000000003,4.611841
29.102,4.550758
29.103,4.520216
29.104000000000003,4.520216
29.105,4.489675
29.106,4.428592
29.107000000000003,4.489675
29.108,4.550758
29.109,4.520216
29.110000000000003,4.611841
29.111,4.5813
29.112000000000002,4.672925
29.113000000000003,4.672925
29.114,4.734008
29.115000000000002,4.672925
29.116,4.703466
29.117,4.642383
29.118000000000002,4.642383
29.119,4.611841
29.12,4.611841
29.121000000000002,4.611841
29.122,4.611841
29.123,4.520216
29.124000000000002,4.489675
29.125,4.459133
29.126,4.459133
29.127000000000002,4.489675
29.128,4.520216
29.129,4.520216
29.130000000000003,4.550758
29.131,4.611841
29.132,4.5813
29.133000000000003,4.703466
29.134,4.734008
29.135,4.734008
29.136000000000003,4.703466
29.137,4.642383
29.138,4.642383
29.139000000000003,4.672925
29.14,4.611841
29.141000000000002,4.5813
29.142000000000003,4.642383
29.143,4.489675
29.144000000000002,4.489675
29.145000000000003,4.459133
29.146,4.428592
29.147000000000002,4.459133
29.148,4.520216
29.149,4.489675
29.150000000000002,4.611841
29.151,4.611841
29.152,4.611841
29.153000000000002,4.642383
29.154,4.795091
29.155,4.734008
29.156000000000002,4.642383
29.157,4.734008
29.158,4.642383
29.159000000000002,4.672925
29.16,4.642383
29.161,4.550758
29.162000000000003,4.550758
29.163,4.550758
29.164,4.520216
29.165000000000003,4.489675
29.166,4.459133
29.167,4.459133
29.168000000000003,4.489675
29.169,4.520216
29.17,4.5813
29.171000000000003,4.5813
29.172,4.5813
29.173000000000002,4.672925
29.174000000000003,4.734008
29.175,4.734008
29.176000000000002,4.642383
29.177000000000003,4.703466
29.178,4.611841
29.179000000000002,4.642383
29.18,4.611841
29.181,4.520216
29.182000000000002,4.550758
29.183,4.550758
29.184,4.5813
29.185000000000002,4.489675
29.186,4.550758
29.187,4.459133
29.188000000000002,4.520216
29.189,4.550758
29.19,4.550758
29.191000000000003,4.611841
29.192,4.611841
29.193,4.672925
29.194000000000003,4.764549
29.195,4.764549
29.196,4.642383
29.197000000000003,4.672925
29.198,4.642383
29.199,4.5813
29.200000000000003,4.611841
29.201000000000004,4.611841
29.202,4.550758
29.203000000000003,4.550758
29.204000000000004,4.5813
29.205000000000002,4.520216
29.206000000000003,4.489675
29.207000000000004,4.459133
29.208000000000002,4.550758
29.209000000000003,4.459133
29.210000000000004,4.5813
29.211000000000002,4.5813
29.212000000000003,4.642383
29.213000000000005,4.703466
29.214000000000002,4.734008
29.215000000000003,4.703466
29.216,4.734008
29.217000000000002,4.642383
29.218000000000004,4.642383
29.219,4.5813
29.220000000000002,4.611841
29.221000000000004,4.5813
29.222,4.550758
29.223000000000003,4.550758
29.224000000000004,4.489675
29.225,4.489675
29.226000000000003,4.459133
29.227000000000004,4.459133
29.228,4.550758
29.229000000000003,4.520216
29.230000000000004,4.550758
29.231,4.550758
29.232000000000003,4.5813
29.233000000000004,4.672925
29.234,4.703466
29.235000000000003,4.734008
29.236000000000004,4.672925
29.237000000000002,4.642383
29.238000000000003,4.672925
29.239000000000004,4.611841
29.240000000000002,4.611841
29.241000000000003,4.611841
29.242000000000004,4.5813
29.243000000000002,1.069015
29.244000000000003,0.274934
29.245000000000005,0.244392
29.246000000000002,0.244392
29.247000000000003,0.183309
29.248,0.244392
29.249000000000002,0.274934
29.250000000000004,0.274934
29.251,0.244392
29.252000000000002,0.274934
29.253000000000004,0.336017
29.254,0.427642
29.255000000000003,0.366558
29.256000000000004,0.3971
29.257,0.336017
29.258000000000003,0.336017
29.259000000000004,0.274934
29.26,0.244392
29.261000000000003,0.21385
29.262000000000004,0.244392
29.263,0.21385
29.264000000000003,0.152767
29.265000000000004,0.122226
29.266000000000002,0.091684
29.267000000000003,0.091684
29.268000000000004,0.152767
29.269000000000002,0.21385
29.270000000000003,0.183309
29.271000000000004,0.244392
29.272000000000002,0.244392
29.273000000000003,0.305475
29.274000000000004,0.366558
29.275000000000002,0.3971
29.276000000000003,0.305475
29.277000000000005,0.336017
29.278000000000002,0.274934
29.279000000000003,0.305475
29.28,0.21385
29.281000000000002,0.21385
29.282000000000004,0.183309
29.283,0.152767
29.284000000000002,0.183309
29.285000000000004,0.061142
29.286,0.061142
29.287000000000003,0.091684
29.288000000000004,0.061142
29.289,0.152767
29.290000000000003,0.183309
29.291000000000004,0.21385
29.292,0.21385
29.293000000000003,0.336017
29.294000000000004,0.336017
29.295,0.366558
29.296000000000003,0.21385
29.297000000000004,0.274934
29.298000000000002,0.244392
29.299000000000003,0.305475
29.3,0.21385
29.301000000000002,0.183309
29.302,0.122226
29.303,0.152767
29.304000000000002,0.183309
29.305,0.122226
29.306,0.061142
29.307000000000002,0.030601
29.308,0.061142
29.309,0.122226
29.310000000000002,0.21385
29.311,0.183309
29.312,0.21385
29.313000000000002,0.305475
29.314,0.366558
29.315,0.336017
29.316,0.274934
29.317,0.305475
29.318,0.305475
29.319,0.274934
29.32,0.244392
29.321,0.183309
29.322,0.21385
29.323,0.152767
29.324,0.122226
29.325,0.091684
29.326,0.091684
29.327,0.061142
29.328,0.122226
29.329,0.122226
29.330000000000002,0.183309
29.331,0.21385
29.332,0.244392
29.333000000000002,0.244392
29.334,0.336017
29.335,0.305475
29.336000000000002,0.305475
29.337,0.274934
29.338,0.244392
29.339000000000002,0.21385
29.34,0.21385
29.341,0.183309
29.342000000000002,0.183309
29.343,0.152767
29.344,0.152767
29.345000000000002,0.122226
29.346,0.091684
29.347,0.122226
29.348,0.152767
29.349,0.091684
29.35,0.183309
29.351,0.183309
29.352,0.21385
29.353,0.305475
29.354,0.336017
29.355,0.336017
29.356,0.274934
29.357,0.21385
29.358,0.244392
29.359,0.244392
29.36,0.244392
29.361,0.21385
29.362000000000002,0.183309
29.363,0.152767
29.364,0.152767
29.365000000000002,0.122226
29.366,0.061142
29.367,0.091684
29.368000000000002,0.122226
29.369,0.061142
29.37,0.152767
29.371000000000002,0.183309
29.372,0.183309
29.373,0.305475
29.374000000000002,0.305475
29.375,0.336017
29.376,0.336017
29.377000000000002,0.244392
29.378,0.244392
29.379,0.244392
29.38,0.21385
29.381,0.183309
29.382,0.122226
29.383,0.091684
29.384,0.122226
29.385,0.061142
29.386,0.030601
29.387,0.061142
29.388,0.122226
29.389,0.091684
29.39,0.152767
29.391000000000002,0.21385
29.392,0.244392
29.393,0.305475
29.394000000000002,0.336017
29.395,0.366558
29.396,0.305475
29.397000000000002,0.21385
29.398,0.336017
29.399,0.21385
29.400000000000002,0.183309
29.401000000000003,0.183309
29.402,0.122226
29.403000000000002,0.183309
29.404000000000003,0.091684
29.405,0.122226
29.406000000000002,0.091684
29.407000000000004,0.091684
29.408,0.091684
29.409000000000002,0.152767
29.410000000000004,0.122226
29.411,0.152767
29.412000000000003,0.183309
29.413000000000004,0.274934
29.414,0.336017
29.415000000000003,0.336017
29.416,0.21385
29.417,0.336017
29.418000000000003,0.21385
29.419,0.21385
29.42,0.21385
29.421000000000003,0.152767
29.422,0.152767
29.423000000000002,0.183309
29.424000000000003,0.091684
29.425,0.091684
29.426000000000002,0.061142
29.427000000000003,0.030601
29.428,0.122226
29.429000000000002,0.091684
29.430000000000003,0.183309
29.431,0.21385
29.432000000000002,0.183309
29.433000000000003,0.244392
29.434,0.305475
29.435000000000002,0.336017
29.436000000000003,0.336017
29.437,0.244392
29.438000000000002,0.244392
29.439000000000004,0.21385
29.44,0.183309
29.441000000000003,0.21385
29.442000000000004,0.122226
29.443,0.152767
29.444000000000003,0.152767
29.445000000000004,0.091684
29.446,0.091684
29.447000000000003,0.061142
29.448,0.122226
29.449,0.122226
29.450000000000003,0.152767
29.451,0.183309
29.452,0.244392
29.453000000000003,0.274934
29.454,0.305475
29.455000000000002,0.336017
29.456000000000003,0.21385
29.457,0.244392
29.458000000000002,0.274934
29.459000000000003,0.244392
29.46,0.183309
29.461000000000002,0.183309
29.462000000000003,0.152767
29.463,0.183309
29.464000000000002,0.122226
29.465000000000003,0.122226
29.466,0.122226
29.467000000000002,0.030601
29.468000000000004,0.091684
29.469,0.091684
29.470000000000002,0.122226
29.471000000000004,0.152767
29.472,0.21385
29.473000000000003,0.274934
29.474000000000004,0.366558
29.475,0.366558
29.476000000000003,0.305475
29.477000000000004,0.305475
29.478,0.21385
29.479000000000003,0.21385
29.48,0.21385
29.481,0.183309
29.482000000000003,0.183309
29.483,0.152767
29.484,0.152767
29.485000000000003,0.030601
29.486,0.030601
29.487000000000002,0.030601
29.488000000000003,0.122226
29.489,0.061142
29.490000000000002,0.122226
29.491000000000003,0.183309
29.492,0.183309
29.493000000000002,0.274934
29.494000000000003,0.336017
29.495,0.336017
29.496000000000002,0.274934
29.497000000000003,0.21385
29.498,0.244392
29.499000000000002,0.244392
29.5,0.183309
29.501,0.152767
29.502,0.152767
29.503,0.122226
29.504,0.091684
29.505,0.061142
29.506,0.091684
29.507,0.091684
29.508,0.061142
29.509,0.122226
29.51,0.183309
29.511,0.21385
29.512,0.183309
29.513,0.274934
29.514,0.305475
29.515,0.366558
29.516,0.244392
29.517,0.244392
29.518,0.274934
29.519,0.244392
29.52,0.183309
29.521,0.183309
29.522,0.183309
29.523,0.122226
29.524,0.091684
29.525,0.061142
29.526,0.030601
29.527,0.030601
29.528,0.091684
29.529,0.183309
29.53,0.183309
29.531,0.183309
29.532,0.21385
29.533,0.244392
29.534,0.274934
29.535,0.305475
29.536,0.274934
29.537,0.244392
29.538,0.274934
29.539,0.183309
29.54,0.183309
29.541,0.183309
29.542,0.152767
29.543,0.152767
29.544,0.122226
29.545,0.061142
29.546,0.122226
29.547,0.061142
29.548,0.091684
29.549,0.152767
29.55,0.152767
29.551,0.183309
29.552,0.21385
29.553,0.274934
29.554,0.305475
29.555,0.366558
29.556,0.244392
29.557,0.244392
29.558,0.244392
29.559,0.244392
29.56,0.183309
29.561,0.183309
29.562,0.183309
29.563,0.152767
29.564,0.091684
29.565,0.091684
29.566,0.030601
29.567,5.9247e-05
29.568,0.030601
29.569,0.061142
29.57,0.152767
29.571,0.152767
29.572,0.21385
29.573,0.274934
29.574,0.336017
29.575,0.305475
29.576,0.305475
29.577,0.274934
29.578,0.305475
29.579,0.274934
29.58,0.152767
29.581,0.152767
29.582,0.183309
29.583,0.183309
29.584,0.122226
29.585,0.030601
29.586,0.030601
29.587,0.061142
29.588,0.091684
29.589,0.152767
29.59,0.183309
29.591,0.183309
29.592,0.183309
29.593,0.21385
29.594,0.336017
29.595,0.366558
29.596,0.274934
29.597,0.21385
29.598,0.244392
29.599,0.183309
29.6,0.21385
29.601000000000003,0.152767
29.602,0.183309
29.603,0.122226
29.604000000000003,0.091684
29.605,0.122226
29.606,0.061142
29.607000000000003,0.030601
29.608,0.061142
29.609,0.122226
29.610000000000003,0.122226
29.611,0.183309
29.612000000000002,0.183309
29.613000000000003,0.244392
29.614,0.305475
29.615000000000002,0.274934
29.616,0.336017
29.617,0.274934
29.618000000000002,0.21385
29.619,0.274934
29.62,0.21385
29.621000000000002,0.183309
29.622,0.183309
29.623,0.152767
29.624000000000002,0.091684
29.625,5.9247e-05
29.626,0.030601
29.627000000000002,0.091684
29.628,0.061142
29.629,0.061142
29.630000000000003,0.122226
29.631,0.21385
29.632,0.152767
29.633000000000003,0.244392
29.634,0.305475
29.635,0.366558
29.636000000000003,0.244392
29.637,0.21385
29.638,0.244392
29.639000000000003,0.244392
29.64,0.21385
29.641000000000002,0.183309
29.642000000000003,0.183309
29.643,0.152767
29.644000000000002,0.122226
29.645000000000003,0.061142
29.646,0.061142
29.647000000000002,5.9247e-05
29.648,0.122226
29.649,0.091684
29.650000000000002,0.122226
29.651,0.21385
29.652,0.183309
29.653000000000002,0.21385
29.654,0.244392
29.655,0.305475
29.656000000000002,0.305475
29.657,0.274934
29.658,0.244392
29.659000000000002,0.183309
29.66,0.122226
29.661,0.152767
29.662000000000003,0.21385
29.663,0.152767
29.664,0.122226
29.665000000000003,0.061142
29.666,0.030601
29.667,0.061142
29.668000000000003,0.091684
29.669,0.091684
29.67,0.183309
29.671000000000003,0.183309
29.672,0.152767
29.673000000000002,0.244392
29.674000000000003,0.274934
29.675,0.305475
29.676000000000002,0.244392
29.677000000000003,0.274934
29.678,0.274934
29.679000000000002,0.244392
29.68,0.183309
29.681,0.183309
29.682000000000002,0.122226
29.683,0.152767
29.684,0.122226
29.685000000000002,0.091684
29.686,0.091684
29.687,5.9247e-05
29.688000000000002,0.061142
29.689,0.122226
29.69,0.122226
29.691000000000003,0.183309
29.692,0.183309
29.693,0.244392
29.694000000000003,0.274934
29.695,0.305475
29.696,0.274934
29.697000000000003,0.336017
29.698,0.274934
29.699,0.21385
29.700000000000003,0.21385
29.701000000000004,0.183309
29.702,0.122226
29.703000000000003,0.122226
29.704000000000004,0.061142
29.705000000000002,0.030601
29.706000000000003,0.030601
29.707000000000004,5.9247e-05
29.708000000000002,0.091684
29.709000000000003,0.061142
29.710000000000004,0.122226
29.711000000000002,0.183309
29.712000000000003,0.183309
29.713000000000005,0.21385
29.714000000000002,0.305475
29.715000000000003,0.305475
29.716,0.244392
29.717000000000002,0.274934
29.718000000000004,0.305475
29.719,0.21385
29.720000000000002,0.122226
29.721000000000004,0.21385
29.722,0.183309
29.723000000000003,0.061142
29.724000000000004,0.122226
29.725,0.030601
29.726000000000003,0.091684
29.727000000000004,0.061142
29.728,0.122226
29.729000000000003,0.122226
29.730000000000004,0.183309
29.731,0.152767
29.732000000000003,0.183309
29.733000000000004,0.183309
29.734,0.336017
29.735000000000003,0.427642
29.736000000000004,0.305475
29.737000000000002,0.244392
29.738000000000003,0.244392
29.739000000000004,0.244392
29.740000000000002,0.244392
29.741000000000003,0.152767
29.742000000000004,0.122226
29.743000000000002,0.122226
29.744000000000003,0.152767
29.745000000000005,4.2148
29.746000000000002,4.245342
29.747000000000003,4.306425
29.748,4.336967
29.749000000000002,4.39805
29.750000000000004,4.489675
29.751,4.489675
29.752000000000002,4.459133
29.753000000000004,4.550758
29.754,4.672925
29.755000000000003,4.672925
29.756000000000004,4.642383
29.757,4.611841
29.758000000000003,4.550758
29.759000000000004,4.5813
29.76,4.550758
29.761000000000003,4.520216
29.762000000000004,4.520216
29.763,4.489675
29.764000000000003,4.520216
29.765000000000004,4.428592
29.766000000000002,4.428592
29.767000000000003,4.459133
29.768000000000004,4.520216
29.769000000000002,4.489675
29.770000000000003,4.459133
29.771000000000004,4.520216
29.772000000000002,4.550758
29.773000000000003,4.611841
29.774000000000004,4.703466
29.775000000000002,4.734008
29.776000000000003,4.611841
29.777000000000005,4.611841
29.778000000000002,4.611841
29.779000000000003,4.611841
29.78,4.5813
29.781000000000002,4.520216
29.782000000000004,4.550758
29.783,4.489675
29.784000000000002,4.459133
29.785000000000004,4.520216
29.786,4.459133
29.787000000000003,4.428592
29.788000000000004,4.459133
29.789,4.489675
29.790000000000003,4.428592
29.791000000000004,4.550758
29.792,4.5813
29.793000000000003,4.5813
29.794000000000004,4.672925
29.795,4.672925
29.796000000000003,4.672925
29.797000000000004,4.672925
29.798000000000002,4.611841
29.799000000000003,4.611841
29.8,4.5813
29.801000000000002,4.550758
29.802,4.611841
29.803,4.550758
29.804000000000002,4.520216
29.805,4.459133
29.806,4.489675
29.807000000000002,4.489675
29.808,4.459133
29.809,4.550758
29.810000000000002,4.611841
29.811,4.520216
29.812,4.611841
